thisRow.t,notes,phase,half_height,depth_factor,repetition,response_key,perceived,rt_s,render_time_ms,Participant ID,IOD (mm),Session,
,,visual-only,0.04,0.5,5,6,squashed,10.621268400005647,221,CW,56,1,
,,visual-only,0.04,0.75,0,6,squashed,2.631465099999332,233,CW,56,1,
,,visual-only,0.04,1,0,6,squashed,4.581019299992477,231,CW,56,1,
,,visual-only,0.04,0.75,2,6,squashed,1.4669961000035983,229,CW,56,1,
,,visual-only,0.04,1.5,1,6,squashed,2.169327199997497,249,CW,56,1,
,,visual-only,0.04,1,8,6,squashed,1.238142100002733,227,CW,56,1,
