thisRow.t,notes,phase,half_height,depth_factor,repetition,response_key,perceived,rt_s,render_time_ms,Participant ID,IOD (mm),Session,
,,visual-only,0.04,1.5,7,3,stretched,2.031086100032553,249,cb,56,1,
,,visual-only,0.04,1.25,4,6,squashed,0.7316556998994201,268,cb,56,1,
,,visual-only,0.04,0.75,8,6,squashed,0.3503709000069648,236,cb,56,1,
,,visual-only,0.04,0.75,5,3,stretched,0.4376132998149842,259,cb,56,1,
,,visual-only,0.04,0.75,6,3,stretched,1.125395999988541,252,cb,56,1,
,,visual-only,0.04,1.25,3,3,stretched,1.1823210001457483,234,cb,56,1,
,,visual-only,0.04,1.5,6,6,squashed,0.4692640998400748,234,cb,56,1,
,,visual-only,0.04,1.5,1,6,squashed,0.46439919993281364,262,cb,56,1,
,,visual-only,0.04,0.75,4,3,stretched,1.0300803000573069,248,cb,56,1,
,,visual-only,0.04,0.5,8,6,squashed,0.7661196999251842,258,cb,56,1,
,,visual-only,0.04,0.5,2,6,squashed,2.0247939999680966,253,cb,56,1,
,,visual-only,0.04,1.25,6,3,stretched,0.3746284998487681,259,cb,56,1,
,,visual-only,0.04,1,3,3,stretched,0.6381117000710219,243,cb,56,1,
,,visual-only,0.04,1.5,3,3,stretched,0.4159517998341471,298,cb,56,1,
,,visual-only,0.04,1.25,2,6,squashed,0.39693640009500086,251,cb,56,1,
,,visual-only,0.04,1,2,6,squashed,0.3737005000002682,273,cb,56,1,
,,visual-only,0.04,1.5,0,3,stretched,0.31938999984413385,248,cb,56,1,
,,visual-only,0.04,0.5,1,6,squashed,0.20408960012719035,229,cb,56,1,
,,visual-only,0.04,1.25,9,6,squashed,0.5968260001391172,210,cb,56,1,
,,visual-only,0.04,0.75,3,6,squashed,0.27586490008980036,296,cb,56,1,
,,visual-only,0.04,1.5,9,3,stretched,0.42206330015324056,242,cb,56,1,
,,visual-only,0.04,0.75,9,3,stretched,0.3494996000081301,259,cb,56,1,
,,visual-only,0.04,1.25,1,6,squashed,0.5080202000681311,245,cb,56,1,
,,visual-only,0.04,1.25,7,3,stretched,0.7428649000357836,289,cb,56,1,
,,visual-only,0.04,1,6,6,squashed,0.45163810020312667,230,cb,56,1,
,,visual-only,0.04,0.75,0,3,stretched,1.0610714999493212,227,cb,56,1,
,,visual-only,0.04,1.25,8,6,squashed,0.2567513999529183,259,cb,56,1,
,,visual-only,0.04,0.5,0,3,stretched,1.052097300067544,237,cb,56,1,
,,visual-only,0.04,1,9,6,squashed,0.24689720012247562,247,cb,56,1,
,,visual-only,0.04,0.5,9,6,squashed,0.5375224999152124,255,cb,56,1,
,,visual-only,0.04,1,5,6,squashed,0.25809599994681776,253,cb,56,1,
,,visual-only,0.04,1.5,4,6,squashed,0.4970730999484658,248,cb,56,1,
,,visual-only,0.04,0.5,4,3,stretched,0.23912380007095635,261,cb,56,1,
,,visual-only,0.04,0.5,3,3,stretched,1.5117388998623937,203,cb,56,1,
,,visual-only,0.04,1,7,3,stretched,0.22797119989991188,234,cb,56,1,
,,visual-only,0.04,1.25,5,6,squashed,0.4496140999253839,254,cb,56,1,
,,visual-only,0.04,1.25,0,3,stretched,0.1815277999266982,252,cb,56,1,
,,visual-only,0.04,1.5,8,6,squashed,0.16505459998734295,221,cb,56,1,
,,visual-only,0.04,1,4,6,squashed,0.3076524999924004,250,cb,56,1,
,,visual-only,0.04,1.5,2,6,squashed,0.27544820006005466,273,cb,56,1,
,,visual-only,0.04,0.75,1,3,stretched,0.3695892000105232,277,cb,56,1,
,,visual-only,0.04,0.75,2,3,stretched,0.5383768999017775,244,cb,56,1,
,,visual-only,0.04,1,1,6,squashed,0.22295360011048615,234,cb,56,1,
,,visual-only,0.04,1,8,3,stretched,0.656375200022012,248,cb,56,1,
,,visual-only,0.04,0.5,6,6,squashed,0.7705560000613332,310,cb,56,1,
,,visual-only,0.04,0.5,5,6,squashed,0.2079845000989735,227,cb,56,1,
,,visual-only,0.04,0.5,7,3,stretched,0.5717102000489831,229,cb,56,1,
,,visual-only,0.04,0.75,7,6,squashed,0.5442416002042592,228,cb,56,1,
,,visual-only,0.04,1,0,6,squashed,0.28034069994464517,219,cb,56,1,
,,visual-only,0.04,1.5,5,6,squashed,0.17895139986649156,230,cb,56,1,
