thisRow.t,notes,phase,half_height,depth_factor,repetition,response_key,perceived,rt_s,render_time_ms,Participant ID,IOD (mm),Session,
,,visual-haptic,0.04,0.75,3,6,squashed,0.9607865999569185,229,pz,56,1,
,,visual-haptic,0.04,0.5,2,6,squashed,0.8145027999999002,294,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.5104805000009947,246,pz,56,1,
,,visual-haptic,0.04,0.75,1,6,squashed,1.0391839999938384,243,pz,56,1,
,,visual-haptic,0.04,0.75,3,6,squashed,0.8774374999920838,250,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,1.2847046999959275,244,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.794423800020013,263,pz,56,1,
,,visual-haptic,0.04,1.5,3,3,stretched,1.0654774999711663,278,pz,56,1,
,,visual-haptic,0.04,0.75,3,6,squashed,1.4872751999646425,273,pz,56,1,
,,visual-haptic,0.04,0.75,0,6,squashed,1.8005264999810606,282,pz,56,1,
,,visual-haptic,0.04,1.5,2,3,stretched,0.6751566000166349,252,pz,56,1,
,,visual-haptic,0.04,1.25,2,3,stretched,1.036970500019379,267,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,0.0714721999829635,230,pz,56,1,
,,visual-haptic,0.04,1.25,0,3,stretched,1.1415547999786213,294,pz,56,1,
,,visual-haptic,0.04,1.25,3,3,stretched,0.030376699985936284,297,pz,56,1,
,,visual-haptic,0.04,0.75,2,6,squashed,0.5760406000190414,295,pz,56,1,
,,visual-haptic,0.04,1,1,3,stretched,1.1591373000410385,276,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,1.1412806999869645,242,pz,56,1,
,,visual-haptic,0.04,1.5,4,3,stretched,0.44322770001599565,277,pz,56,1,
,,visual-haptic,0.04,1.5,2,3,stretched,0.6255859999801032,248,pz,56,1,
,,visual-haptic,0.04,1.5,0,3,stretched,0.6904003000236116,277,pz,56,1,
,,visual-haptic,0.04,0.75,3,6,squashed,1.8457622000132687,293,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,1.1380960999522358,229,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.8425756999640726,268,pz,56,1,
,,visual-haptic,0.04,1.5,3,3,stretched,0.9581985000404529,245,pz,56,1,
,,visual-haptic,0.04,1,1,3,stretched,0.9243467000196688,267,pz,56,1,
,,visual-haptic,0.04,1.5,2,3,stretched,0.8426561000524089,232,pz,56,1,
,,visual-haptic,0.04,1.5,3,3,stretched,0.99491270002909,239,pz,56,1,
,,visual-haptic,0.04,1.5,4,3,stretched,0.541874699993059,251,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,1.3985051999916323,248,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,1.5894824999850243,294,pz,56,1,
,,visual-haptic,0.04,0.75,0,3,stretched,1.0283840000047348,277,pz,56,1,
,,visual-haptic,0.04,0.5,4,6,squashed,0.9204353999812156,240,pz,56,1,
,,visual-haptic,0.04,0.75,1,6,squashed,0.6811022000038065,277,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,0.7502525000018068,278,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,5.529620299988892,275,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,0.7310134000144899,260,pz,56,1,
,,visual-haptic,0.04,0.75,0,6,squashed,0.9251717000151984,232,pz,56,1,
,,visual-haptic,0.04,0.5,2,6,squashed,1.0267617999925278,291,pz,56,1,
,,visual-haptic,0.04,0.75,1,6,squashed,1.433603499957826,295,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,0.7721153000020422,277,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,0.46538079995661974,239,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,0.5982181999715976,231,pz,56,1,
,,visual-haptic,0.04,1.5,3,3,stretched,0.6015569999581203,209,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,1.3700297000468709,241,pz,56,1,
,,visual-haptic,0.04,0.75,3,3,stretched,2.1784864999935962,298,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,1.5809269999735989,245,pz,56,1,
,,visual-haptic,0.04,1.25,3,3,stretched,0.792318299994804,244,pz,56,1,
,,visual-haptic,0.04,1.25,2,3,stretched,1.0452814000309445,252,pz,56,1,
,,visual-haptic,0.04,0.75,3,6,squashed,0.5694362000213005,241,pz,56,1,
,,visual-haptic,0.04,0.5,2,6,squashed,0.48869480000576004,228,pz,56,1,
,,visual-haptic,0.04,0.5,4,6,squashed,0.7201446000253782,228,pz,56,1,
,,visual-haptic,0.04,0.75,1,6,squashed,0.47364529996411875,243,pz,56,1,
,,visual-haptic,0.04,1.25,1,3,stretched,0.8060067999758758,289,pz,56,1,
,,visual-haptic,0.04,1,1,3,stretched,0.9014165999833494,202,pz,56,1,
,,visual-haptic,0.04,1.25,2,3,stretched,0.9415066999499686,256,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,0.9921955000027083,227,pz,56,1,
,,visual-haptic,0.04,0.5,2,6,squashed,0.9421432999661192,295,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,0.8395383999450132,228,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,0.7034219999914058,279,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,1.1430481999996118,227,pz,56,1,
,,visual-haptic,0.04,0.75,1,6,squashed,0.4152761999866925,242,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,0.835075200011488,270,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,1.910939400026109,245,pz,56,1,
,,visual-haptic,0.04,0.5,2,6,squashed,0.6572558000334539,228,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,0.3451150999753736,293,pz,56,1,
,,visual-haptic,0.04,1.5,4,3,stretched,1.0016123999957927,270,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,0.28993650001939386,240,pz,56,1,
,,visual-haptic,0.04,0.75,0,6,squashed,1.1048191000008956,234,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,0.8134368000319228,245,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,1.355174599972088,267,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,1.3429568000137806,215,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,0.5355456999968737,232,pz,56,1,
,,visual-haptic,0.04,1.5,2,3,stretched,0.6832620999775827,270,pz,56,1,
,,visual-haptic,0.04,1.25,2,3,stretched,0.625744900025893,219,pz,56,1,
,,visual-haptic,0.04,1.5,3,3,stretched,0.5458513000048697,258,pz,56,1,
,,visual-haptic,0.04,0.5,4,6,squashed,0.5915454999776557,282,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,1.9177344999625348,267,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,0.9333312999806367,269,pz,56,1,
,,visual-haptic,0.04,0.5,2,6,squashed,1.3448093999759294,230,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,1.814413100015372,296,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,0.8170929999905638,275,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,1.3259004999999888,236,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,1.7265895999735221,237,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,1.053015100012999,296,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,0.708927700005006,223,pz,56,1,
,,visual-haptic,0.04,1.5,4,3,stretched,0.8626493000192568,308,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,0.9071198999881744,239,pz,56,1,
,,visual-haptic,0.04,1.25,0,3,stretched,1.000429300009273,227,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.4276656999718398,232,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,0.7028852000366896,257,pz,56,1,
,,visual-haptic,0.04,1.25,1,3,stretched,1.2781264000223018,239,pz,56,1,
,,visual-haptic,0.04,0.75,4,3,stretched,1.2152006000396796,254,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,1.179767699970398,275,pz,56,1,
,,visual-haptic,0.04,0.5,2,6,squashed,0.7405026000342332,263,pz,56,1,
,,visual-haptic,0.04,1.5,2,3,stretched,1.2166824000305496,305,pz,56,1,
,,visual-haptic,0.04,1.5,0,3,stretched,0.7893566000275314,234,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,0.8910737999831326,222,pz,56,1,
,,visual-haptic,0.04,1.25,0,3,stretched,0.9110118999960832,228,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,0.7890960000222549,226,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,0.7016085999784991,274,pz,56,1,
,,visual-haptic,0.04,1.25,2,3,stretched,0.8034406999940984,276,pz,56,1,
,,visual-haptic,0.04,1,1,3,stretched,0.9048473999719135,296,pz,56,1,
,,visual-haptic,0.04,1.25,1,3,stretched,2.5313209999585524,273,pz,56,1,
,,visual-haptic,0.04,0.75,0,6,squashed,0.8797941000084393,242,pz,56,1,
,,visual-haptic,0.04,1.5,2,3,stretched,0.7143558000097983,227,pz,56,1,
,,visual-haptic,0.04,1.25,3,3,stretched,1.5143433000193909,246,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,0.8774262999650091,270,pz,56,1,
,,visual-haptic,0.04,1.25,0,3,stretched,1.0126418999861926,251,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.7108804000308737,272,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,0.9034887999878265,244,pz,56,1,
,,visual-haptic,0.04,0.75,0,6,squashed,0.8898012999561615,240,pz,56,1,
,,visual-haptic,0.04,1.5,0,3,stretched,0.6723111000028439,237,pz,56,1,
,,visual-haptic,0.04,0.75,1,6,squashed,0.8316039000055753,230,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,0.60871080000652,224,pz,56,1,
,,visual-haptic,0.04,1.25,0,3,stretched,0.7733715999638662,226,pz,56,1,
,,visual-haptic,0.04,1,1,3,stretched,0.5145475999452174,239,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,0.8979959000134841,227,pz,56,1,
,,visual-haptic,0.04,0.75,2,6,squashed,0.7288766999845393,231,pz,56,1,
,,visual-haptic,0.04,0.75,2,6,squashed,0.7505595000111498,251,pz,56,1,
,,visual-haptic,0.04,1.25,2,3,stretched,0.6963346999837086,223,pz,56,1,
