thisRow.t,notes,phase,half_height,depth_factor,repetition,response_key,perceived,rt_s,render_time_ms,Participant ID,IOD (mm),Session,
,,visual-haptic,0.04,1.5,0,3,stretched,4.247642299999825,264,pz,56,1,
,,visual-haptic,0.04,0.75,0,6,squashed,1.8481853000002957,279,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,3.7223977000003288,268,pz,56,1,
,,visual-haptic,0.04,0.75,0,3,stretched,2.8222618999998303,248,pz,56,1,
,,visual-haptic,0.04,1.25,1,3,stretched,2.24130520000017,250,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,3.2366179999999076,271,pz,56,1,
,,visual-haptic,0.04,1,1,3,stretched,2.340907199999492,235,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,4.831475699999828,277,pz,56,1,
,,visual-haptic,0.04,1.25,3,6,squashed,2.6293631000007736,283,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,1.9798546000001807,253,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,5.210991100000683,241,pz,56,1,
,,visual-haptic,0.04,1,3,3,stretched,2.252052800000456,282,pz,56,1,
,,visual-haptic,0.04,0.5,4,6,squashed,1.276553800000329,283,pz,56,1,
,,visual-haptic,0.04,0.75,2,6,squashed,1.5363932999998724,305,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,1.9844912999997177,247,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,1.1845731999992495,274,pz,56,1,
,,visual-haptic,0.04,0.5,4,3,stretched,1.720720899999833,229,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,4.362868299999718,296,pz,56,1,
,,visual-haptic,0.04,1.5,1,3,stretched,2.2753553000002285,251,pz,56,1,
,,visual-haptic,0.04,1.25,4,3,stretched,11.696470199999567,279,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,3.0219200000001365,217,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,0.9513678000002983,237,pz,56,1,
,,visual-haptic,0.04,1.5,0,6,squashed,1.6600261999992654,242,pz,56,1,
,,visual-haptic,0.04,1,2,3,stretched,1.0636232999995627,279,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,0.39359670000067126,276,pz,56,1,
,,visual-haptic,0.04,1.25,1,6,squashed,0.9070054999992863,248,pz,56,1,
,,visual-haptic,0.04,0.5,4,6,squashed,1.0138670000005732,247,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,0.28809459999956744,242,pz,56,1,
,,visual-haptic,0.04,1.5,2,3,stretched,2.5704462999992757,249,pz,56,1,
,,visual-haptic,0.04,1,4,6,squashed,3.4730653000005987,275,pz,56,1,
,,visual-haptic,0.04,1.25,1,3,stretched,0.5332075999995141,251,pz,56,1,
,,visual-haptic,0.04,1,4,3,stretched,1.4225968000000648,238,pz,56,1,
,,visual-haptic,0.04,0.75,3,6,squashed,0.6092674999999872,275,pz,56,1,
,,visual-haptic,0.04,1,0,6,squashed,4.025729500000125,292,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,1.299417700000049,276,pz,56,1,
,,visual-haptic,0.04,0.75,4,6,squashed,2.522117600000456,248,pz,56,1,
,,visual-haptic,0.04,1.5,4,3,stretched,1.824410799999896,274,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,1.251520900000287,273,pz,56,1,
,,visual-haptic,0.04,0.5,0,6,squashed,1.434570800000074,263,pz,56,1,
,,visual-haptic,0.04,1.25,3,6,squashed,1.3755281000003379,253,pz,56,1,
,,visual-haptic,0.04,1.5,3,3,stretched,1.1528551000001244,244,pz,56,1,
,,visual-haptic,0.04,1,3,6,squashed,3.843135500000244,266,pz,56,1,
,,visual-haptic,0.04,1.5,3,3,stretched,1.7608721000005971,245,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,1.609491899999739,296,pz,56,1,
,,visual-haptic,0.04,1.5,4,3,stretched,2.6999120000000403,236,pz,56,1,
,,visual-haptic,0.04,1,0,3,stretched,3.2387802999992346,227,pz,56,1,
,,visual-haptic,0.04,1.5,2,6,squashed,1.9514736999999514,232,pz,56,1,
,,visual-haptic,0.04,0.5,1,6,squashed,1.11539939999966,234,pz,56,1,
,,visual-haptic,0.04,1.25,0,6,squashed,2.391372400000364,303,pz,56,1,
,,visual-haptic,0.04,0.5,3,6,squashed,0.9616961000001538,246,pz,56,1,
