thisRow.t,notes,phase,vibration,texture,half_height,depth_factor,repetition,response_key,perceived,rt_s,render_time_ms,Participant ID,IOD (mm),Session,
,,visual-haptic,3,0,0.04,1,0,3,stretched,0.6501847999170423,247,JL,56,1,
,,visual-haptic,3,2,0.04,0.5,3,6,squashed,0.3938470999710262,228,JL,56,1,
,,visual-haptic,3,2,0.04,0.75,2,6,squashed,0.9732611000072211,230,JL,56,1,
,,visual-haptic,1,2,0.04,0.5,2,6,squashed,0.3558625999139622,231,JL,56,1,
,,visual-haptic,3,0,0.04,0.75,0,6,squashed,1.025459299911745,216,JL,56,1,
,,visual-haptic,3,0,0.04,0.5,3,6,squashed,3.095866599935107,229,JL,56,1,
,,visual-haptic,1,1,0.04,0.75,0,6,squashed,0.8404298999812454,276,JL,56,1,
,,visual-haptic,0,2,0.04,1,2,3,stretched,0.7487653000280261,224,JL,56,1,
,,visual-haptic,0,2,0.04,1.5,2,6,squashed,1.3846118999645114,221,JL,56,1,
,,visual-haptic,1,0,0.04,0.5,2,6,squashed,0.38142770004924387,273,JL,56,1,
,,visual-haptic,3,2,0.04,1,1,3,stretched,0.41029629996046424,200,JL,56,1,
,,visual-haptic,3,2,0.04,1.25,3,3,stretched,1.1860241000540555,256,JL,56,1,
,,visual-haptic,0,2,0.04,1.25,0,3,stretched,0.036931200069375336,231,JL,56,1,
,,visual-haptic,0,2,0.04,1,0,3,stretched,0.29408939997665584,217,JL,56,1,
,,visual-haptic,1,1,0.04,1.5,0,3,stretched,1.33360580005683,297,JL,56,1,
,,visual-haptic,3,0,0.04,1.25,2,3,stretched,2.0614038000348955,238,JL,56,1,
,,visual-haptic,0,0,0.04,1.5,3,3,stretched,0.12973400007467717,239,JL,56,1,
,,visual-haptic,1,0,0.04,1.25,1,3,stretched,0.426896599936299,243,JL,56,1,
,,visual-haptic,1,1,0.04,0.5,3,6,squashed,0.04973099997732788,295,JL,56,1,
,,visual-haptic,3,1,0.04,1.25,2,3,stretched,0.6693121999269351,269,JL,56,1,
,,visual-haptic,0,0,0.04,0.5,3,6,squashed,0.3375606000190601,243,JL,56,1,
,,visual-haptic,0,1,0.04,0.5,1,3,stretched,0.5580913999583572,271,JL,56,1,
,,visual-haptic,1,0,0.04,0.5,3,6,squashed,0.5615720000350848,246,JL,56,1,
,,visual-haptic,0,2,0.04,0.75,3,3,stretched,0.4176582000218332,230,JL,56,1,
,,visual-haptic,1,1,0.04,1,0,3,stretched,0.8250607999507338,273,JL,56,1,
,,visual-haptic,1,2,0.04,1,0,3,stretched,0.4339904000516981,256,JL,56,1,
,,visual-haptic,3,1,0.04,1,2,3,stretched,0.6084452000213787,279,JL,56,1,
,,visual-haptic,3,1,0.04,0.5,1,6,squashed,4.1177996000042185,272,JL,56,1,
,,visual-haptic,3,0,0.04,0.5,1,6,squashed,0.8998361999401823,247,JL,56,1,
,,visual-haptic,1,1,0.04,0.75,1,6,squashed,4.546579200075939,292,JL,56,1,
,,visual-haptic,0,1,0.04,1,0,3,stretched,0.4105883000884205,273,JL,56,1,
,,visual-haptic,0,1,0.04,0.75,0,6,squashed,0.8505541000049561,280,JL,56,1,
,,visual-haptic,0,0,0.04,0.5,2,6,squashed,1.1893646999960765,243,JL,56,1,
,,visual-haptic,1,0,0.04,1,3,3,stretched,1.0122821000404656,262,JL,56,1,
,,visual-haptic,0,1,0.04,1,2,3,stretched,0.5037169000133872,298,JL,56,1,
,,visual-haptic,1,1,0.04,1.25,2,3,stretched,2.1619768000673503,277,JL,56,1,
,,visual-haptic,3,1,0.04,0.5,2,6,squashed,0.39335429994389415,268,JL,56,1,
,,visual-haptic,3,1,0.04,1,1,6,squashed,1.093899599974975,268,JL,56,1,
,,visual-haptic,3,1,0.04,1,0,3,stretched,0.7798032000428066,276,JL,56,1,
,,visual-haptic,3,2,0.04,0.75,1,6,squashed,0.48760410002432764,243,JL,56,1,
,,visual-haptic,1,2,0.04,1,3,3,stretched,2.0670053999638185,229,JL,56,1,
,,visual-haptic,3,0,0.04,0.75,3,6,squashed,0.7744513999205083,259,JL,56,1,
,,visual-haptic,1,2,0.04,1.5,2,3,stretched,0.993281599949114,229,JL,56,1,
,,visual-haptic,1,1,0.04,0.5,1,6,squashed,0.015782900038175285,273,JL,56,1,
,,visual-haptic,1,0,0.04,1.5,1,3,stretched,0.320583299966529,217,JL,56,1,
,,visual-haptic,3,1,0.04,1.5,0,3,stretched,1.3040960000362247,264,JL,56,1,
,,visual-haptic,3,1,0.04,1.25,0,6,squashed,0.3786591000389308,273,JL,56,1,
,,visual-haptic,3,2,0.04,1.5,1,3,stretched,0.38856290001422167,203,JL,56,1,
,,visual-haptic,1,0,0.04,1,1,3,stretched,1.1006461000069976,246,JL,56,1,
,,visual-haptic,0,2,0.04,0.75,2,6,squashed,0.33940870000515133,231,JL,56,1,
,,visual-haptic,1,1,0.04,1,3,3,stretched,1.0358454000670463,281,JL,56,1,
,,visual-haptic,0,1,0.04,1.25,0,3,stretched,0.04613839997909963,271,JL,56,1,
,,visual-haptic,3,1,0.04,1.5,3,3,stretched,0.7875813000136986,275,JL,56,1,
,,visual-haptic,0,1,0.04,1.5,1,3,stretched,2.8577744000358507,278,JL,56,1,
,,visual-haptic,1,0,0.04,0.75,3,3,stretched,1.0965346000157297,242,JL,56,1,
,,visual-haptic,0,0,0.04,1.25,3,3,stretched,0.772289099986665,245,JL,56,1,
,,visual-haptic,0,1,0.04,1.5,2,3,stretched,2.113285499974154,270,JL,56,1,
,,visual-haptic,3,2,0.04,0.75,0,6,squashed,1.1757158000255004,225,JL,56,1,
,,visual-haptic,3,1,0.04,0.75,0,6,squashed,1.676677200011909,296,JL,56,1,
,,visual-haptic,3,2,0.04,1.5,2,3,stretched,0.9503018000395969,228,JL,56,1,
,,visual-haptic,0,0,0.04,0.75,0,3,stretched,1.4276226999936625,244,JL,56,1,
,,visual-haptic,1,2,0.04,0.5,0,6,squashed,1.1410752000520006,228,JL,56,1,
,,visual-haptic,3,0,0.04,1.25,1,3,stretched,0.2405285999411717,243,JL,56,1,
,,visual-haptic,1,0,0.04,1,0,3,stretched,0.6714550000615418,244,JL,56,1,
,,visual-haptic,1,0,0.04,0.5,1,6,squashed,3.3763638000236824,243,JL,56,1,
,,visual-haptic,1,2,0.04,1,1,3,stretched,0.3681119999382645,224,JL,56,1,
,,visual-haptic,0,2,0.04,1.5,0,3,stretched,1.1214890000410378,226,JL,56,1,
,,visual-haptic,3,0,0.04,0.5,2,6,squashed,1.1123672999674454,243,JL,56,1,
,,visual-haptic,1,1,0.04,1.25,1,3,stretched,1.2209949000971392,293,JL,56,1,
,,visual-haptic,1,0,0.04,1,2,3,stretched,2.3348470999626443,245,JL,56,1,
,,visual-haptic,3,2,0.04,0.5,2,6,squashed,0.7614959999918938,231,JL,56,1,
,,visual-haptic,0,0,0.04,1,3,3,stretched,0.48965270002372563,240,JL,56,1,
,,visual-haptic,0,1,0.04,1,3,3,stretched,0.15646800003014505,279,JL,56,1,
,,visual-haptic,1,1,0.04,1.25,3,3,stretched,0.31129040010273457,248,JL,56,1,
,,visual-haptic,0,2,0.04,1.25,1,3,stretched,0.43021430005319417,232,JL,56,1,
,,visual-haptic,0,1,0.04,1.25,2,3,stretched,0.42152810003608465,295,JL,56,1,
,,visual-haptic,0,1,0.04,0.75,1,6,squashed,0.5946156999561936,275,JL,56,1,
,,visual-haptic,0,0,0.04,0.75,1,6,squashed,0.4379147000145167,242,JL,56,1,
,,visual-haptic,3,2,0.04,1.25,0,3,stretched,0.7776126000098884,231,JL,56,1,
,,visual-haptic,0,0,0.04,0.5,1,6,squashed,0.2640717000467703,237,JL,56,1,
,,visual-haptic,0,2,0.04,0.5,3,6,squashed,0.26277760008815676,233,JL,56,1,
,,visual-haptic,1,0,0.04,0.75,2,6,squashed,0.10889199993107468,245,JL,56,1,
,,visual-haptic,1,1,0.04,0.5,2,6,squashed,0.49042259994894266,270,JL,56,1,
,,visual-haptic,1,1,0.04,1,1,6,squashed,0.4680553999496624,273,JL,56,1,
,,visual-haptic,1,0,0.04,1.25,2,6,squashed,1.0472864999901503,239,JL,56,1,
,,visual-haptic,3,0,0.04,1,1,3,stretched,0.894488999969326,241,JL,56,1,
,,visual-haptic,1,0,0.04,0.75,0,6,squashed,2.262546099955216,246,JL,56,1,
,,visual-haptic,0,0,0.04,1,1,3,stretched,3.0853936999337748,241,JL,56,1,
,,visual-haptic,0,0,0.04,0.5,0,6,squashed,0.071043899981305,245,JL,56,1,
,,visual-haptic,3,1,0.04,0.75,2,6,squashed,0.9043926000595093,271,JL,56,1,
,,visual-haptic,1,0,0.04,1.5,0,3,stretched,1.1565287999110296,234,JL,56,1,
