thisRow.t,notes,phase,half_height,depth_factor,repetition,response_key,perceived,rt_s,render_time_ms,Participant ID,IOD (mm),Session,
,,visual-haptic,0.04,1.25,3,3,stretched,3.574689099797979,213,pz2,56,1,
,,visual-haptic,0.04,1.25,2,6,squashed,5.761158100096509,279,pz2,56,1,
